Notes	GroupName	GroupID	GroupORFs
Benschop et al. Molecular Cell (2010)	putative Vab2-Ydr357c-Ykl061w-YGL079w-Ynl086w complex	Benschop	YDR357C YKL061W YEL005C YGL079W YNL086W
Benschop et al. Molecular Cell (2010)	putative Kap123-Ypr174c complex	Benschop	YER110C YPR174C
Benschop et al. Molecular Cell (2010)	putative Spe3-Spe4 complex	Benschop	YLR146C YPR069C
Benschop et al. Molecular Cell (2010)	putative Leu4-Leu9 isozyme complex	Benschop	YNL104C YOR108W
Benschop et al. Molecular Cell (2010)	putative Snf7-Vps4 complex	Benschop	YLR025W YPR173C
Benschop et al. Molecular Cell (2010)	putative Hmg1-Hmg2 isozyme complex	Benschop	YLR450W YML075C
Benschop et al. Molecular Cell (2010)	putative Oye2-Oye3 complex	Benschop	YHR179W YPL171C
Benschop et al. Molecular Cell (2010)	putative Glt1-Ylr257w complex	Benschop	YDL171C YLR257W
Benschop et al. Molecular Cell (2010)	spliceosome	Benschop	YGL120C YBR065C YJR050W YAL032C YDR364C YGR278W YCR063W YMR213W YDL209C YDR416W YLL036C YLR117C YPL151C YPR101W YGL128C YLR424W
Benschop et al. Molecular Cell (2010)	"1,3-beta-glucan synthase complex (GO)"	Benschop	YGR032W YLR342W YPR165W
Benschop et al. Molecular Cell (2010)	6-phosphofructokinase complex (GO)	Benschop	YGR240C YMR205C
Benschop et al. Molecular Cell (2010)	90S preribosome (GO)	Benschop	YCR057C YGR081C YGR103W YJL010C snR17a snR17b
Benschop et al. Molecular Cell (2010)	acetolactate synthase complex (GO)	Benschop	YCL009C YMR108W
Benschop et al. Molecular Cell (2010)	box C/D snoRNP complex (GO)	Benschop	YDL014W YEL026W YLR197W YOR310C snR128 snR13 snR17a snR17b snR18 snR190 snR24 snR38 snR39 snR39B snR4 snR40 snR41 snR47 snR48 snR50 snR51 snR52 snR53 snR54 snR55 snR56 snR57 snR58 snR59 snR60 snR61 snR62 snR63 snR64 snR65 snR66 snR67 snR68 snR69 snR70 snR71 snR72 snR73 snR74 snR75 snR76 snR77 snR78 snR79 snR87
Benschop et al. Molecular Cell (2010)	box H/ACA snoRNP complex (GO)	Benschop	YHR089C YLR175W snR10 snR11 snR161 snR189 snR191 snR3 snR30 snR31 snR32 snR33 snR34 snR35 snR36 snR37 snR42 snR43 snR44 snR46 snR49 snR5 snR8 snR80 snR81 snR82 snR83 snR84 snR85 snR86 snR9
Benschop et al. Molecular Cell (2010)	calcineurin complex (GO)	Benschop	YKL159C YKL190W YLR433C YML057W
Benschop et al. Molecular Cell (2010)	CBF3 complex (GO)	Benschop	YDR328C YGR140W YMR094W YMR168C
Benschop et al. Molecular Cell (2010)	CCR4-NOT complex (GO)	Benschop	YFL028C YGR134W YKR036C YNL278W YNL288W
Benschop et al. Molecular Cell (2010)	chromatin accessibility complex (GO)	Benschop	YDR121W YGL133W YJL065C YOR304W
Benschop et al. Molecular Cell (2010)	chromatin assembly complex (GO)	Benschop	YER030W YJL115W YOL012C
Benschop et al. Molecular Cell (2010)	chromatin silencing complex (GO)	Benschop	YBR195C YDR227W YKR101W YLR442C
Benschop et al. Molecular Cell (2010)	cohesin loading complex (GO)	Benschop	YDR180W YER147C
Benschop et al. Molecular Cell (2010)	commitment complex (GO)	Benschop	YDR240C YGR074W YHR086W YIL061C YKL074C YLR116W YLR147C YLR298C YML046W YMR125W YPL178W snR19
Benschop et al. Molecular Cell (2010)	Cul3-RING ubiquitin ligase complex (GO)	Benschop	YBR114W YGR003W YJR052W YNL230C YPL046C
Benschop et al. Molecular Cell (2010)	CURI complex (GO)	Benschop	YCL031C YGR090W YLR223C YOR039W YPR104C
Benschop et al. Molecular Cell (2010)	cyclin-dependent protein kinase holoenzyme complex (GO)	Benschop	YBR135W YBR160W YDL127W YDL179W YER059W YGL134W YGL215W YHR071W YIL050W YNL289W YOL001W YPL219W YPL256C
Benschop et al. Molecular Cell (2010)	cytoplasmic dynein complex (GO)	Benschop	YDR424C YDR488C YKR054C YMR299C
Benschop et al. Molecular Cell (2010)	Dbf4-dependent protein kinase complex (GO)	Benschop	YDL017W YDR052C
Benschop et al. Molecular Cell (2010)	DNA ligase IV complex (GO)	Benschop	YGL090W YLR265C YOR005C
Benschop et al. Molecular Cell (2010)	"DNA-directed RNA polymerase II, holoenzyme (GO)"	Benschop	YBR236C YDL115C YGR097W
Benschop et al. Molecular Cell (2010)	DSIF complex (GO)	Benschop	YGR063C YML010W
Benschop et al. Molecular Cell (2010)	dynactin complex (GO)	Benschop	YDR106W YHR129C YMR294W YPL174C
Benschop et al. Molecular Cell (2010)	ESCRT III complex (GO)	Benschop	YKL002W YKL041W YLR025W YMR077C
Benschop et al. Molecular Cell (2010)	exosome (RNase complex) (GO)	Benschop	YOR076C
Benschop et al. Molecular Cell (2010)	F-actin capping protein complex (GO)	Benschop	YIL034C YKL007W
Benschop et al. Molecular Cell (2010)	glutamate synthase complex (GO)	Benschop	YDL171C
Benschop et al. Molecular Cell (2010)	glycine cleavage complex (GO)	Benschop	YAL044C YDR019C YFL018C YMR189W
Benschop et al. Molecular Cell (2010)	glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex (GO)	Benschop	YDR437W YGR216C YNL038W YPL076W YPL096C-A YPL175W
Benschop et al. Molecular Cell (2010)	heterogeneous nuclear ribonucleoprotein complex (GO)	Benschop	YNL004W YNL016W
Benschop et al. Molecular Cell (2010)	heterotrimeric G-protein complex (GO)	Benschop	YHR005C YJR086W YOR212W
Benschop et al. Molecular Cell (2010)	high affinity iron permease complex (GO)	Benschop	YER145C YMR058W
Benschop et al. Molecular Cell (2010)	Holliday junction resolvase complex (GO)	Benschop	YBR098W YDR386W
Benschop et al. Molecular Cell (2010)	i-AAA complex (GO)	Benschop	YCL044C YPR024W
Benschop et al. Molecular Cell (2010)	kinesin complex (GO)	Benschop	YBL063W YEL061C YGL216W YMR198W YPL155C YPL253C
Benschop et al. Molecular Cell (2010)	mannosyltransferase complex (GO)	Benschop	YBR004C YNL158W
Benschop et al. Molecular Cell (2010)	MCM complex (GO)	Benschop	YBL023C YBR202W YEL032W YGL201C YLR274W YPR019W
Benschop et al. Molecular Cell (2010)	Mdm10/Mdm12/Mmm1 complex (GO)	Benschop	YAL010C YLL006W YOL009C
Benschop et al. Molecular Cell (2010)	mitochondrial inner membrane peptidase complex (GO)	Benschop	YEL059C-A YMR035W YMR150C
Benschop et al. Molecular Cell (2010)	mitochondrial inner membrane presequence translocase complex (GO)	Benschop	YGR033C YJL104W YJL143W YLR008C YNR017W YPL063W
Benschop et al. Molecular Cell (2010)	mitochondrial inner membrane protein insertion complex (GO)	Benschop	YBR091C YDL217C YJL054W YOR297C
Benschop et al. Molecular Cell (2010)	mitochondrial intermembrane space protein transporter complex (GO)	Benschop	YEL020W-A YGR181W YHR005C-A YJR135W-A
Benschop et al. Molecular Cell (2010)	mitochondrial outer membrane translocase complex (GO)	Benschop	YGR082W YKL195W YMR203W YNL070W YNL121C YNL131W YOR045W YPR133W-A
Benschop et al. Molecular Cell (2010)	mitochondrial proton-transporting ATP synthase complex (GO)	Benschop	YDL130W-A YDL181W YGR008C
Benschop et al. Molecular Cell (2010)	"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) (GO)"	Benschop	Q0080 Q0085 Q0130 YDR322C-A YDR377W YLR295C YML081C-A YOL077W-A YPR020W
Benschop et al. Molecular Cell (2010)	mitochondrial respiratory chain complex II (GO)	Benschop	YDR178W YKL141W YKL148C YLL041C
Benschop et al. Molecular Cell (2010)	mitochondrial ribonuclease P complex (GO)	Benschop	YML091C
Benschop et al. Molecular Cell (2010)	mitochondrial ribosome (GO)	Benschop	YDL069C YGL068W YKL142W YPL132W
Benschop et al. Molecular Cell (2010)	mitochondrial sorting and assembly machinery complex (GO)	Benschop	YAL010C YHR083W YMR060C YNL026W
Benschop et al. Molecular Cell (2010)	mitotic checkpoint complex (GO)	Benschop	YGL116W YJL013C YJL030W YOR026W
Benschop et al. Molecular Cell (2010)	monopolin complex (GO)	Benschop	YCR086W YDR439W YER106W YPL204W
Benschop et al. Molecular Cell (2010)	Mre11 complex (GO)	Benschop	YDR369C YMR224C YNL250W
Benschop et al. Molecular Cell (2010)	mRNA cap complex (GO)	Benschop	YJL124C YKL204W YOR276W
Benschop et al. Molecular Cell (2010)	MutLbeta complex (GO)	Benschop	YMR167W YPL164C
Benschop et al. Molecular Cell (2010)	myosin II complex (GO)	Benschop	YHR023W
Benschop et al. Molecular Cell (2010)	myosin V complex (GO)	Benschop	YAL029C YOR326W
Benschop et al. Molecular Cell (2010)	Noc1p-Noc2p complex (GO)	Benschop	YDR060W YOR206W
Benschop et al. Molecular Cell (2010)	Noc2p-Noc3p complex (GO)	Benschop	YLR002C YOR206W
Benschop et al. Molecular Cell (2010)	Noc4p-Nop14p complex (GO)	Benschop	YDL148C YPR144C
Benschop et al. Molecular Cell (2010)	NuA3 histone acetyltransferase complex (GO)	Benschop	YBL052C YJR082C YOR064C YPL129W YPR031W
Benschop et al. Molecular Cell (2010)	nuclear cap binding complex (GO)	Benschop	YMR125W YPL178W
Benschop et al. Molecular Cell (2010)	nuclear RNA export factor complex (GO)	Benschop	YKL186C YPL169C
Benschop et al. Molecular Cell (2010)	nuclear SCF ubiquitin ligase complex (GO)	Benschop	YFL009W YIL046W
Benschop et al. Molecular Cell (2010)	nuclear telomere cap complex (GO)	Benschop	YBR275C YDL042C YDL220C YDR082W YDR227W YGR099W YLR010C YLR150W YLR442C YLR453C YNL216W
Benschop et al. Molecular Cell (2010)	"nucleolar preribosome, large subunit precursor (GO)"	Benschop	YER126C YGR103W YLR022C YLR221C YNR038W YPL093W
Benschop et al. Molecular Cell (2010)	"nucleolar preribosome, small subunit precursor (GO)"	Benschop	YBR247C YGR081C YJL010C YKL143W YNL178W
Benschop et al. Molecular Cell (2010)	nucleotide-excision repair factor 1 complex (GO)	Benschop	YML095C YMR201C YPL022W
Benschop et al. Molecular Cell (2010)	nucleotide-excision repair factor 3 complex (GO)	Benschop	YDR460W YGR258C
Benschop et al. Molecular Cell (2010)	nucleotide-excision repair factor 4 complex (GO)	Benschop	YBR114W YJR052W YKL112W YPL046C
Benschop et al. Molecular Cell (2010)	oligosaccharyl transferase complex (GO)	Benschop	YDL232W YEL002C YGL022W YGL226C-A YJL002C YML019W YMR149W YOR085W YOR103C
Benschop et al. Molecular Cell (2010)	palmitoyltransferase complex (GO)	Benschop	YLR246W YOL110W
Benschop et al. Molecular Cell (2010)	PCNA complex (GO)	Benschop	YBR088C
Benschop et al. Molecular Cell (2010)	phosphopyruvate hydratase complex (GO)	Benschop	YGR254W YHR174W
Benschop et al. Molecular Cell (2010)	preribosome (GO)	Benschop	YDL166C YOR056C
Benschop et al. Molecular Cell (2010)	proteasome complex (GO)	Benschop	YBR082C YDR059C YDR069C YDR177W YEL037C YGL058W YGR184C YHL030W YHR052W
Benschop et al. Molecular Cell (2010)	proteasome core complex (GO)	Benschop	YFL007W
Benschop et al. Molecular Cell (2010)	proteasome regulatory particle (GO)	Benschop	YDL020C YFR010W YGR232W
Benschop et al. Molecular Cell (2010)	protein phosphatase type 1 complex (GO)	Benschop	YBR045C YBR050C YDR028C YER054C YER133W YLR273C YOR178C
Benschop et al. Molecular Cell (2010)	RecQ helicase-Topo III complex (GO)	Benschop	YLR234W YMR190C YPL024W
Benschop et al. Molecular Cell (2010)	RENT complex (GO)	Benschop	YDL042C YFR028C YJL076W YPL126W
Benschop et al. Molecular Cell (2010)	repairosome (GO)	Benschop	YBR114W YEL037C YER162C YJR052W
Benschop et al. Molecular Cell (2010)	"retromer complex, outer shell (GO)"	Benschop	YOR069W YOR132W
Benschop et al. Molecular Cell (2010)	Rhp55-Rhp57 complex (GO)	Benschop	YDR004W YDR076W
Benschop et al. Molecular Cell (2010)	ribonuclease H2 complex (GO)	Benschop	YDR279W YLR154C YNL072W
Benschop et al. Molecular Cell (2010)	ribonucleoprotein complex (GO)	Benschop	YIL149C YKR095W YOR198C
Benschop et al. Molecular Cell (2010)	ribonucleoside-diphosphate reductase complex (GO)	Benschop	YER070W YGR180C YIL066C YJL026W
Benschop et al. Molecular Cell (2010)	RNA polymerase I transcription factor complex (GO)	Benschop	YBL014C YER148W YJL025W YKL125W YML043C
Benschop et al. Molecular Cell (2010)	RNA polymerase I upstream activating factor complex (GO)	Benschop	YBL025W YLR141W YMR270C YOR295W
Benschop et al. Molecular Cell (2010)	signal peptidase complex (GO)	Benschop	YIR022W YJR010C-A YLR066W YML055W
Benschop et al. Molecular Cell (2010)	Sin3 complex (GO)	Benschop	YMR053C YNL309W YOL004W
Benschop et al. Molecular Cell (2010)	Slx1-Slx4 complex (GO)	Benschop	YBR228W YLR135W
Benschop et al. Molecular Cell (2010)	small nuclear ribonucleoprotein complex (GO)	Benschop	YER127W YPR057W YPR137W
Benschop et al. Molecular Cell (2010)	SNARE complex (GO)	Benschop	YAL030W YGR009C YPL232W
Benschop et al. Molecular Cell (2010)	sulfite reductase complex (NADPH) (GO)	Benschop	YFR030W YJR137C
Benschop et al. Molecular Cell (2010)	synaptonemal complex (GO)	Benschop	YGL249W YNL088W
Benschop et al. Molecular Cell (2010)	telomerase catalytic core complex (GO)	Benschop	TLC1 YLR318W
Benschop et al. Molecular Cell (2010)	telomerase holoenzyme complex (GO)	Benschop	YIL009C-A YLR233C
Benschop et al. Molecular Cell (2010)	TORC1 complex (GO)	Benschop	YHR186C YJR066W YKL203C YNL006W YPL180W
Benschop et al. Molecular Cell (2010)	TORC2 complex (GO)	Benschop	YER093C YIL105C YJL058C YKL203C YMR068W YNL006W YNL047C YOL078W
Benschop et al. Molecular Cell (2010)	transcription elongation factor complex (GO)	Benschop	YER164W YGR116W YNL230C YPL046C YPR133C
Benschop et al. Molecular Cell (2010)	transcription factor complex (GO)	Benschop	YCR081W YDR443C YNL025C YPL042C YPR186C
Benschop et al. Molecular Cell (2010)	transcription factor TFIIIB complex (GO)	Benschop	YER148W YGR246C YNL039W
Benschop et al. Molecular Cell (2010)	translocon complex (GO)	Benschop	YBR283C YDR086C YER019C-A YER087C-B YLR378C
Benschop et al. Molecular Cell (2010)	tRNA-intron endonuclease complex (GO)	Benschop	YAR008W YLR105C YMR059W YPL083C
Benschop et al. Molecular Cell (2010)	ubiquitin conjugating enzyme complex (GO)	Benschop	YDR092W YGL087C
Benschop et al. Molecular Cell (2010)	ubiquitin ligase complex (GO)	Benschop	YDL013W YDR219C YDR306C YER116C YER125W YLR224W YML111W YMR275C YNL311C YOR057W
Benschop et al. Molecular Cell (2010)	UDP-N-acetylglucosamine transferase complex (GO)	Benschop	YBR070C YGL047W
Benschop et al. Molecular Cell (2010)	vacuolar transporter chaperone complex (GO)	Benschop	YER072W YFL004W YJL012C YPL019C
Benschop et al. Molecular Cell (2010)	zeta DNA polymerase complex (GO)	Benschop	YIL139C YPL167C
